Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD2214,C099,P1933,09-05-2021,654,0.35
OD2215,C100,P1934,04-12-2022,356,0.35
OD2216,C001,P1935,11-12-2022,686,0.55
OD2217,C002,P1936,01-03-2023,456,0.55
OD2218,C003,P1937,10-06-2021,516,0.55
OD2219,C004,P1938,13-10-2021,355,0.55
OD2220,C005,P1939,15-05-2021,465,0.5
OD2221,C006,P1940,13-04-2021,965,0.5
OD2222,C007,P1941,08-10-2022,1158,0.5
OD2223,C008,P1942,23-12-2021,264,0.5
OD2224,C009,P1943,30-04-2021,433,0.5
OD2225,C010,P1944,14-08-2022,562,0.3
OD2226,C011,P1945,17-11-2021,423,0.32
OD2227,C012,P1946,10-03-2023,621,0.25
OD2228,C013,P1947,23-06-2022,333,0.45
OD2229,C014,P1948,21-12-2021,236,0.15
OD2230,C015,P1949,15-03-2021,456,0.33
OD2231,C016,P1950,05-10-2021,963,0.42
OD2232,C017,P1951,14-10-2021,234,0.42
OD2233,C018,P1952,23-12-2022,456,0.39
OD2234,C019,P1953,30-05-2021,564,0.39
OD2235,C020,P1954,11-02-2023,634,0.39
OD2236,C021,P1955,23-06-2022,236,0.39
OD2237,C022,P1956,07-06-2022,444,0.3
OD2238,C023,P1957,08-12-2021,456,0.3
OD2239,C024,P1958,11-01-2022,963,0.3
OD2240,C025,P1959,12-01-2023,456,0.25
OD2241,C026,P1960,05-01-2023,1189,0.25
OD2242,C027,P1961,06-02-2022,1298,0.3
OD2243,C028,P1962,17-01-2023,1456,0.3
OD2244,C029,P1963,07-07-2021,1478,0.3
OD2245,C030,P1964,24-01-2021,256,0.4
OD2246,C031,P1965,07-05-2022,2698,0.4
OD2247,C032,P1966,14-10-2021,2364,0.4
OD2248,C033,P1967,15-02-2023,1236,0.4
OD2249,C034,P1968,12-10-2022,756,0.4
OD2250,C035,P1969,02-08-2022,326,0.4
OD2251,C036,P1970,09-11-2021,453,0.45
OD2252,C037,P1971,21-07-2022,326,0.45
OD2253,C038,P1972,14-11-2021,456,0.45
OD2254,C039,P1973,20-01-2022,675,0.47
OD2255,C040,P1974,10-03-2023,654,0.47
OD2256,C041,P1975,07-01-2022,654,0.46
OD2257,C042,P1976,17-04-2021,654,0.46
OD2258,C043,P1977,21-08-2022,654,0.46
OD2259,C044,P1978,30-03-2023,356,0.3
OD2260,C045,P1979,19-11-2022,686,0.3
OD2261,C046,P1980,18-12-2021,456,0.3
OD2262,C047,P1981,10-02-2023,516,0.3
OD2263,C048,P1982,18-02-2021,355,0.3
OD2264,C049,P1983,17-02-2021,465,0.35
OD2265,C050,P1984,21-01-2021,965,0.35
OD2266,C051,P1985,25-11-2022,1158,0.35
OD2267,C052,P1985,27-04-2022,264,0.35
OD2268,C053,P1985,19-01-2021,433,0.35
OD2269,C054,P1985,16-02-2023,562,0.35
OD2270,C055,P1985,19-11-2022,423,0.4
OD2271,C056,P1985,22-10-2021,621,0.4
OD2272,C057,P1985,09-09-2021,333,0.15
OD2273,C058,P1985,13-12-2022,236,0.15
OD2274,C059,P1986,18-02-2021,456,0.15
OD2275,C060,P1987,28-02-2023,963,0.34
OD2276,C061,P1988,08-07-2021,234,0.34
OD2277,C062,P1989,24-03-2021,456,0.34
OD2278,C063,P1990,27-11-2022,564,0.34
OD2279,C064,P1991,17-12-2021,634,0.34
OD2280,C065,P1992,25-03-2022,236,0.34
OD2281,C066,P1993,23-04-2022,444,0.44
OD2282,C067,P1994,05-11-2021,456,0.44
OD2283,C068,P1995,25-04-2021,963,0.44
OD2284,C069,P1996,01-11-2021,456,0.44
OD2285,C070,P1997,02-04-2022,1189,0.44
OD2286,C071,P1998,29-06-2022,1298,0.1
OD2287,C072,P1999,14-03-2021,1456,0.1
OD2288,C073,P2000,01-02-2021,1478,0.1
OD2289,C074,P2001,04-04-2021,256,0.3
OD2290,C075,P2002,04-01-2021,2698,0.3
OD2291,C076,P2003,31-05-2022,2364,0.3
OD2292,C077,P2004,14-11-2022,1236,0.25
OD2293,C078,P2005,21-12-2022,756,0.25
OD2294,C079,P2006,27-01-2021,326,0.3
OD2295,C080,P2007,11-12-2022,453,0.3
OD2296,C081,P2008,09-05-2022,326,0.3
OD2297,C082,P2009,20-08-2022,456,0.4
OD2298,C083,P2010,13-06-2022,675,0.4
OD2299,C084,P2011,14-06-2021,654,0.4
OD2300,C085,P2012,01-06-2021,654,0.4
OD2301,C086,P2013,17-04-2021,654,0.4
OD2302,C087,P2014,17-01-2022,654,0.4
OD2303,C088,P2015,29-07-2021,356,0.45
OD2304,C089,P2016,29-07-2021,686,0.45
OD2305,C090,P2017,24-06-2021,456,0.45
OD2306,C091,P2018,19-03-2023,516,0.47
OD2307,C092,P2019,06-11-2021,355,0.47
OD2308,C093,P2020,18-05-2021,465,0.46
OD2309,C094,P2021,20-06-2022,965,0.46
OD2310,C095,P2022,15-06-2022,1158,0.46
OD2311,C096,P2023,17-10-2022,264,0.3
OD2312,C097,P2024,02-03-2021,433,0.3
OD2313,C098,P2025,26-04-2021,562,0.3
OD2314,C099,P2026,18-03-2023,423,0.3
OD2315,C100,P2027,02-05-2021,621,0.3
OD2316,C001,P2028,19-11-2022,333,0.35
OD2317,C002,P2029,01-04-2021,236,0.35
OD2318,C003,P2030,10-05-2021,456,0.35
OD2319,C004,P2031,31-12-2022,963,0.35
OD2320,C005,P2032,10-10-2021,234,0.35
OD2321,C006,P2033,05-02-2021,456,0.35
OD2322,C007,P2034,28-02-2021,564,0.4
OD2323,C008,P2035,19-02-2021,634,0.4
OD2324,C009,P2036,09-08-2022,236,0.15
OD2325,C010,P2037,25-02-2023,444,0.15
OD2326,C011,P2038,06-11-2022,456,0.15
OD2327,C012,P2038,13-05-2022,963,0.35
OD2328,C013,P2038,11-11-2022,456,0.35
OD2329,C014,P2038,18-09-2022,1189,0.35
OD2330,C015,P2038,17-08-2022,1298,0.35
OD2331,C016,P2038,24-04-2021,1456,0.55
OD2332,C017,P2038,23-10-2021,1478,0.55
OD2333,C018,P2039,06-10-2021,256,0.55
OD2334,C019,P2040,06-09-2022,2698,0.55
OD2335,C020,P2041,28-03-2023,2364,0.5
OD2336,C021,P2042,16-09-2022,1236,0.5
OD2337,C022,P2043,04-01-2022,756,0.5
OD2338,C023,P2044,20-11-2022,326,0.5
OD2339,C024,P2045,03-01-2023,453,0.5
OD2340,C025,P2046,04-01-2023,326,0.3
OD2341,C026,P2047,19-07-2022,456,0.32
OD2342,C027,P2048,16-11-2022,456,0.25
OD2343,C028,P2049,17-01-2021,456,0.45
OD2344,C029,P2050,20-12-2022,456,0.15
OD2345,C030,P2051,11-01-2022,236,0.33
OD2346,C031,P2052,30-11-2022,996,0.42
OD2347,C032,P2053,18-07-2022,654,0.42
OD2348,C033,P2054,01-01-2022,965,0.39
OD2349,C034,P2055,29-06-2021,1158,0.39
OD2350,C035,P2056,23-03-2021,264,0.39
OD2351,C036,P2057,16-01-2023,433,0.39
OD2352,C037,P2058,24-05-2022,562,0.3
OD2353,C038,P2059,05-02-2022,423,0.3
OD2354,C039,P2060,28-11-2021,621,0.3
OD2355,C040,P2061,06-11-2022,333,0.25
OD2356,C041,P2062,27-02-2021,236,0.25
OD2357,C042,P2063,05-07-2021,456,0.3
OD2358,C043,P2063,12-04-2022,963,0.3
OD2359,C044,P2063,07-05-2022,234,0.3
OD2360,C045,P2063,08-01-2021,456,0.4
OD2361,C046,P2063,05-03-2022,564,0.4
OD2362,C047,P2063,11-03-2022,634,0.4
OD2363,C048,P2064,20-08-2022,236,0.4
OD2364,C049,P2065,28-01-2021,444,0.4
OD2365,C050,P2066,14-12-2021,456,0.4
OD2366,C051,P2067,30-12-2022,963,0.45
OD2367,C052,P2068,30-04-2022,456,0.45
OD2368,C053,P2069,13-06-2022,1189,0.45
OD2369,C054,P2070,06-10-2022,1298,0.47
OD2370,C055,P2071,20-11-2022,1456,0.47
OD2371,C056,P2072,07-08-2021,1478,0.46
OD2372,C057,P2073,12-08-2021,256,0.46
OD2373,C058,P2074,01-03-2021,2698,0.46
OD2374,C059,P2075,30-08-2021,2364,0.3
OD2375,C060,P2076,02-06-2021,1236,0.3
OD2376,C061,P2077,18-02-2021,756,0.3
OD2377,C062,P2078,24-04-2021,326,0.3
OD2378,C063,P2079,11-11-2022,453,0.3
OD2379,C064,P2080,02-12-2022,326,0.35
OD2380,C065,P2081,18-11-2021,456,0.35
OD2381,C066,P2082,26-10-2022,675,0.35
OD2382,C067,P2083,24-03-2022,654,0.35
OD2383,C068,P2084,05-09-2021,654,0.35
OD2384,C069,P2085,18-12-2021,654,0.35
OD2385,C070,P2086,06-07-2022,654,0.4
OD2386,C071,P2087,24-01-2021,356,0.4
OD2387,C072,P2088,22-03-2022,686,0.15
OD2388,C073,P2089,27-12-2021,456,0.15
OD2389,C074,P2090,16-10-2022,516,0.15
OD2390,C075,P2090,06-10-2022,355,0.3
OD2391,C076,P2090,01-09-2021,465,0.3
OD2392,C077,P2090,27-07-2022,965,0.14
OD2393,C078,P2090,14-02-2023,1158,0.14
OD2394,C079,P2090,04-10-2021,264,0.14
OD2395,C080,P2091,12-03-2021,433,0.14
OD2396,C081,P2092,18-05-2021,562,0.12
OD2397,C082,P2093,19-11-2021,423,0.12
OD2398,C083,P2094,19-02-2021,621,0.12
OD2399,C084,P2095,22-05-2022,333,0.12
OD2400,C085,P2096,16-09-2022,236,0.12
OD2401,C086,P2097,14-12-2022,456,0.12
OD2402,C087,P2098,28-01-2021,963,0.34
OD2403,C088,P2099,29-03-2022,234,0.34
OD2404,C089,P2100,08-03-2023,456,0.34
OD2405,C090,P2101,08-02-2022,564,0.34
OD2406,C091,P2102,21-02-2023,634,0.34
OD2407,C092,P2103,18-01-2023,236,0.34
OD2408,C093,P2104,26-01-2023,444,0.44
OD2409,C094,P2105,31-10-2022,456,0.44
OD2410,C095,P2106,13-11-2021,963,0.44
OD2411,C096,P2107,25-09-2022,456,0.44
OD2412,C097,P2108,23-06-2021,1189,0.44
OD2413,C098,P2109,02-04-2022,1298,0.1
OD2414,C099,P2110,06-11-2022,1456,0.1
OD2415,C100,P2111,27-11-2021,1478,0.1
OD2416,C001,P2112,06-03-2023,256,0.3
OD2417,C002,P2113,02-11-2022,2698,0.3
OD2418,C003,P2114,20-10-2021,2364,0.3
OD2419,C004,P2115,17-09-2022,1236,0.25
OD2420,C005,P2116,21-09-2021,756,0.25
OD2421,C006,P2117,21-03-2022,326,0.3
OD2422,C007,P2118,21-12-2021,453,0.3
OD2423,C008,P2119,21-09-2022,326,0.3
OD2424,C009,P2120,27-12-2022,456,0.4
OD2425,C010,P2121,08-06-2021,456,0.4
OD2426,C011,P2122,18-12-2021,456,0.4
OD2427,C012,P2123,11-11-2021,456,0.4
OD2428,C013,P2124,20-09-2022,236,0.4
OD2429,C014,P2125,28-07-2021,996,0.4
OD2430,C015,P2126,18-07-2022,654,0.45
OD2431,C016,P2127,11-03-2022,456,0.45
OD2432,C017,P2128,03-09-2021,785,0.45
OD2433,C018,P2129,17-01-2021,365,0.47
OD2434,C019,P2130,23-04-2021,965,0.47
OD2435,C020,P2131,07-03-2021,444,0.46
OD2436,C021,P2132,11-10-2021,569,0.46
OD2437,C022,P2133,11-07-2021,475,0.46
OD2438,C023,P2134,27-08-2021,598,0.3
OD2439,C024,P2134,20-09-2022,536,0.3
OD2440,C025,P2134,21-05-2021,256,0.3
OD2441,C026,P2134,02-10-2021,456,0.3
OD2442,C027,P2134,01-02-2022,456,0.3
OD2443,C028,P2135,18-05-2022,745,0.35
OD2444,C029,P2136,11-10-2021,356,0.35
OD2445,C030,P2137,27-03-2022,1189,0.35
OD2446,C031,P2138,28-05-2021,426,0.35
OD2447,C032,P2139,25-06-2021,1126,0.35
OD2448,C033,P2140,24-01-2021,1145,0.35
OD2449,C034,P2141,25-06-2021,1235,0.4
OD2450,C035,P2142,22-08-2021,1564,0.4
OD2451,C036,P2143,14-01-2023,654,0.15
OD2452,C037,P2144,15-06-2022,854,0.15
OD2453,C038,P2145,08-03-2023,475,0.15
OD2454,C039,P2146,26-07-2022,349,0.35
OD2455,C040,P2147,15-03-2022,350,0.35
OD2456,C041,P2148,15-12-2021,351,0.35
OD2457,C042,P2149,03-04-2022,352,0.35
OD2458,C043,P2150,21-04-2021,353,0.55
OD2459,C044,P2151,30-12-2021,354,0.55
OD2460,C045,P2152,27-03-2023,355,0.55
OD2461,C046,P2153,20-03-2022,356,0.55
OD2462,C047,P2154,22-05-2021,999,0.5
OD2463,C048,P2155,03-02-2021,555,0.5
OD2464,C049,P2156,24-09-2021,555,0.5
OD2465,C050,P2157,26-03-2023,555,0.5
OD2466,C051,P2158,15-04-2021,555,0.5
OD2467,C052,P2159,17-10-2021,1025,0.3
OD2468,C053,P2160,02-02-2023,1025,0.32
OD2469,C054,P2161,22-09-2022,1025,0.25
OD2470,C055,P2162,20-01-2021,555,0.45
OD2471,C056,P2163,06-10-2021,599,0.15
OD2472,C057,P2164,03-03-2023,555,0.33
OD2473,C058,P2165,30-07-2022,555,0.42
OD2474,C059,P2166,14-02-2021,565,0.42
OD2475,C060,P2167,22-01-2022,555,0.39
OD2476,C061,P2168,30-07-2022,999,0.39
OD2477,C062,P2169,03-01-2022,999,0.39
OD2478,C063,P2170,26-01-2022,999,0.39
OD2479,C064,P2171,29-10-2022,999,0.3
OD2480,C065,P2172,12-08-2022,1119,0.3
OD2481,C066,P2173,02-04-2022,1119,0.3
OD2482,C067,P2174,23-04-2021,1119,0.25
OD2483,C068,P2175,23-10-2022,1119,0.25
OD2484,C069,P2176,31-03-2023,985,0.3
OD2485,C070,P2176,21-09-2022,985,0.3
OD2486,C071,P2176,07-02-2023,985,0.3
OD2487,C072,P2176,03-04-2021,985,0.4
OD2488,C073,P2176,10-01-2022,985,0.4
OD2489,C074,P2177,09-01-2021,369,0.4
OD2490,C075,P2178,06-12-2022,399,0.4
OD2491,C076,P2179,02-02-2023,399,0.4
OD2492,C077,P2180,19-05-2021,399,0.4
OD2493,C078,P2181,25-01-2023,399,0.45
OD2494,C079,P2182,29-09-2021,555,0.45
OD2495,C080,P2183,23-12-2022,555,0.45
OD2496,C081,P2184,21-04-2021,555,0.47
OD2497,C082,P2185,26-10-2022,555,0.47
OD2498,C083,P2186,11-04-2022,675,0.46
OD2499,C084,P2187,05-03-2023,675,0.46
OD2500,C085,P2188,02-11-2022,675,0.46
OD2501,C086,P2189,18-10-2021,654,0.3
OD2502,C087,P2190,15-01-2023,654,0.3
OD2503,C088,P2191,27-05-2022,654,0.3
OD2504,C089,P2192,27-01-2021,654,0.3
OD2505,C090,P2193,21-08-2022,356,0.3
OD2506,C091,P2194,30-07-2022,686,0.35
OD2507,C092,P2195,28-09-2022,456,0.35
OD2508,C093,P2196,23-07-2021,516,0.35
OD2509,C094,P2197,06-08-2021,355,0.35
OD2510,C095,P2198,13-11-2022,465,0.35
OD2511,C096,P2199,03-07-2022,965,0.35
OD2512,C097,P2200,06-05-2021,1158,0.4
OD2513,C098,P2201,23-12-2021,264,0.4
OD2514,C099,P2202,07-10-2022,433,0.15
OD2515,C100,P2203,07-02-2021,562,0.15
OD2516,C001,P2204,13-02-2023,423,0.15
OD2517,C002,P2204,01-10-2021,621,0.44
OD2518,C003,P2204,23-07-2021,333,0.44
OD2519,C004,P2204,09-01-2022,236,0.44
OD2520,C005,P2204,03-01-2021,456,0.44
OD2521,C006,P2204,17-05-2022,963,0.1
OD2522,C007,P2205,07-03-2021,234,0.1
OD2523,C008,P2206,15-01-2022,456,0.1
OD2524,C009,P2207,18-02-2023,564,0.3
OD2525,C010,P2208,22-09-2022,634,0.3
OD2526,C011,P2209,21-11-2022,236,0.3
OD2527,C012,P2210,08-03-2023,444,0.25
OD2528,C013,P2211,07-08-2021,456,0.25
OD2529,C014,P2212,03-02-2021,963,0.3
OD2530,C015,P2213,03-03-2021,456,0.3
OD2531,C016,P2214,07-01-2021,1189,0.3
OD2532,C017,P2215,30-03-2023,1298,0.4
OD2533,C018,P2216,26-09-2021,1456,0.4
OD2534,C019,P2217,12-10-2021,1478,0.4
OD2535,C020,P2218,02-07-2022,256,0.4
OD2536,C021,P2219,10-11-2021,2698,0.4
OD2537,C022,P2220,23-03-2022,2364,0.4
OD2538,C023,P2221,04-03-2021,1236,0.45
OD2539,C024,P2222,24-04-2022,756,0.45
OD2540,C025,P2223,25-11-2021,326,0.45
OD2541,C026,P2224,22-11-2022,453,0.47
OD2542,C027,P2225,05-05-2021,326,0.47
OD2543,C028,P2226,12-04-2022,456,0.46
OD2544,C029,P2227,04-10-2022,675,0.46
OD2545,C030,P2228,29-09-2021,654,0.46
OD2546,C031,P2229,23-10-2021,654,0.3
OD2547,C032,P2230,16-09-2021,654,0.3
OD2548,C033,P2231,31-07-2022,654,0.3
OD2549,C034,P2232,13-07-2022,356,0.3
OD2550,C035,P2233,15-12-2021,686,0.3
OD2551,C036,P2234,20-05-2021,456,0.35
OD2552,C037,P2235,08-11-2022,516,0.35
OD2553,C038,P2236,30-03-2023,355,0.35
OD2554,C039,P2237,06-04-2022,465,0.35
OD2555,C040,P2238,13-10-2021,965,0.35
OD2556,C041,P2239,12-03-2022,1158,0.35
OD2557,C042,P2240,24-02-2021,264,0.4
OD2558,C043,P2241,11-04-2022,433,0.4
OD2559,C044,P2242,21-07-2022,562,0.15
OD2560,C045,P2243,10-07-2022,423,0.15
OD2561,C046,P2244,09-05-2021,621,0.15
OD2562,C047,P2245,06-09-2021,333,0.35
OD2563,C048,P2246,08-10-2021,236,0.35
OD2564,C049,P2247,06-04-2021,456,0.35
OD2565,C050,P2248,07-08-2021,963,0.35
OD2566,C051,P2249,15-08-2022,234,0.55
OD2567,C052,P2250,18-10-2022,456,0.55
OD2568,C053,P2251,07-05-2022,564,0.55
OD2569,C054,P2252,22-04-2022,634,0.55
OD2570,C055,P2253,28-11-2021,236,0.5
OD2571,C056,P2254,26-01-2022,444,0.5
OD2572,C057,P2255,14-01-2022,456,0.5
OD2573,C058,P2256,26-06-2021,963,0.5
OD2574,C059,P2257,05-08-2021,456,0.5
OD2575,C060,P2258,11-05-2021,1189,0.3
OD2576,C061,P2259,10-05-2022,1298,0.32
OD2577,C062,P2260,06-03-2023,1456,0.25
OD2578,C063,P2261,30-05-2022,1478,0.45
OD2579,C064,P2261,03-01-2021,256,0.15
OD2580,C065,P2261,22-04-2021,2698,0.33
OD2581,C066,P2261,09-10-2021,2364,0.42
OD2582,C067,P2261,24-02-2022,1236,0.42
OD2583,C068,P2262,12-10-2022,756,0.39
OD2584,C069,P2263,16-04-2021,326,0.39
OD2585,C070,P2264,23-03-2023,453,0.39
OD2586,C071,P2265,01-04-2021,326,0.39
OD2587,C072,P2266,05-02-2021,456,0.3
OD2588,C073,P2267,13-11-2021,675,0.3
OD2589,C074,P2268,14-03-2023,654,0.3
OD2590,C075,P2269,10-02-2023,654,0.25
OD2591,C076,P2270,19-09-2022,654,0.25
OD2592,C077,P2271,09-07-2022,654,0.3
OD2593,C078,P2272,18-05-2022,356,0.3
OD2594,C079,P2273,18-04-2021,686,0.3
OD2595,C080,P2274,12-05-2021,456,0.4
OD2596,C081,P2275,10-08-2021,516,0.4
OD2597,C082,P2276,25-04-2021,355,0.4
OD2598,C083,P2277,30-10-2021,465,0.4
OD2599,C084,P2278,02-07-2021,965,0.4
OD2600,C085,P2279,02-10-2021,1158,0.4
OD2601,C086,P2280,30-05-2021,264,0.45
OD2602,C087,P2280,05-08-2022,433,0.45
OD2603,C088,P2280,19-03-2023,562,0.45
OD2604,C089,P2280,09-03-2022,423,0.47
OD2605,C090,P2280,04-07-2022,621,0.47
OD2606,C091,P2280,10-06-2021,333,0.46
OD2607,C092,P2280,01-03-2022,236,0.46
OD2608,C093,P2281,24-06-2021,456,0.46
OD2609,C094,P2282,03-02-2021,963,0.3
OD2610,C095,P2283,27-09-2021,234,0.3
OD2611,C096,P2284,06-09-2021,456,0.3
OD2612,C097,P2285,22-10-2021,564,0.3
OD2613,C098,P2286,01-03-2021,634,0.3
OD2614,C099,P2287,25-11-2022,236,0.35
OD2615,C100,P2288,04-09-2021,444,0.35
OD2616,C001,P2289,25-10-2022,456,0.35
OD2617,C002,P2290,03-03-2021,963,0.35
OD2618,C003,P2291,13-05-2021,456,0.35
OD2619,C004,P2292,06-03-2021,1189,0.35
OD2620,C005,P2293,04-08-2021,1298,0.4
OD2621,C006,P2294,01-12-2021,1456,0.4
OD2622,C007,P2295,01-01-2021,1478,0.15
OD2623,C008,P2296,13-02-2021,256,0.15
OD2624,C009,P2297,30-06-2022,2698,0.15
OD2625,C010,P2298,10-02-2022,2364,0.35
OD2626,C011,P2299,11-03-2021,1236,0.35
OD2627,C012,P2300,24-05-2021,756,0.35
OD2628,C013,P2301,16-10-2021,326,0.35
OD2629,C014,P2302,04-07-2021,453,0.35
OD2630,C015,P2303,01-12-2021,326,0.35
OD2631,C016,P2304,10-01-2023,456,0.4
OD2632,C017,P2305,24-01-2022,456,0.4
OD2633,C018,P2306,13-11-2021,456,0.15
OD2634,C019,P2307,19-08-2022,456,0.15
OD2635,C020,P2308,19-01-2021,236,0.15
OD2636,C021,P2309,13-03-2022,996,0.35
OD2637,C022,P2310,24-06-2022,654,0.35
OD2638,C023,P2311,18-09-2022,965,0.35
OD2639,C024,P2312,04-02-2023,1158,0.35
OD2640,C025,P2313,20-11-2021,264,0.55
OD2641,C026,P2314,26-01-2021,433,0.55
OD2642,C027,P2315,10-08-2022,562,0.55
OD2643,C028,P2316,21-03-2021,423,0.55
OD2644,C029,P2317,17-02-2022,621,0.5
OD2645,C030,P2318,07-08-2021,333,0.5
OD2646,C031,P2319,18-01-2021,236,0.5
OD2647,C032,P2320,02-10-2022,456,0.5
OD2648,C033,P2321,16-10-2022,963,0.5
OD2649,C034,P2322,10-06-2021,234,0.3
OD2650,C035,P2323,22-09-2021,456,0.32
OD2651,C036,P2324,14-03-2022,564,0.25
OD2652,C037,P2325,27-01-2021,634,0.45
OD2653,C038,P2326,09-01-2022,236,0.15
OD2654,C039,P2327,27-07-2022,444,0.33
OD2655,C040,P2328,02-09-2022,456,0.42
OD2656,C041,P2329,19-08-2021,963,0.42
OD2657,C042,P2330,10-02-2022,456,0.39
OD2658,C043,P2331,17-04-2022,1189,0.39
OD2659,C044,P2331,17-05-2022,1298,0.39
OD2660,C045,P2331,25-10-2022,1456,0.39
OD2661,C046,P2331,18-01-2022,1478,0.37
OD2662,C047,P2331,25-05-2021,256,0.37
OD2663,C048,P2331,11-05-2022,2698,0.37
OD2664,C049,P2332,16-01-2023,2364,0.37
OD2665,C050,P2333,22-05-2021,1236,0.37
OD2666,C051,P2334,10-01-2023,756,0.4
OD2667,C052,P2335,24-07-2021,326,0.4
OD2668,C053,P2336,17-10-2022,453,0.4
OD2669,C054,P2337,13-04-2021,326,0.4
OD2670,C055,P2338,24-05-2022,456,0.4
OD2671,C056,P2339,14-01-2023,675,0.34
OD2672,C057,P2340,30-08-2021,654,0.34
OD2673,C058,P2341,23-03-2021,654,0.34
OD2674,C059,P2342,25-09-2021,654,0.34
OD2675,C060,P2343,06-01-2023,654,0.34
OD2676,C061,P2344,05-04-2022,356,0.38
OD2677,C062,P2345,14-04-2022,686,0.38
OD2678,C063,P2346,19-01-2022,456,0.38
OD2679,C064,P2347,25-09-2021,516,0.38
OD2680,C065,P2348,13-11-2021,355,0.38
OD2681,C066,P2349,18-02-2023,465,0.21
OD2682,C067,P2350,14-11-2021,965,0.21
OD2683,C068,P2351,11-11-2022,1158,0.21
OD2684,C069,P2352,26-01-2021,264,0.21
OD2685,C070,P2353,08-09-2021,433,0.21
OD2686,C071,P2354,31-10-2021,562,0.22
OD2687,C072,P2355,03-01-2022,423,0.22
OD2688,C073,P2356,05-02-2023,621,0.22
OD2689,C074,P2357,02-09-2022,333,0.22
OD2690,C075,P2358,13-01-2023,236,0.22
OD2691,C076,P2359,26-06-2022,456,0.22
OD2692,C077,P2360,04-01-2022,963,0.3
OD2693,C078,P2361,19-07-2022,234,0.3
OD2694,C079,P2362,23-01-2023,456,0.3
OD2695,C080,P2363,08-01-2022,564,0.3
OD2696,C081,P2364,16-06-2022,634,0.3
OD2697,C082,P2365,09-06-2022,236,0.3
OD2698,C083,P2366,14-09-2021,444,0.14
OD2699,C084,P2367,25-02-2021,456,0.14
OD2700,C085,P2368,23-07-2021,963,0.14
OD2701,C086,P2369,08-03-2023,456,0.14
OD2702,C087,P2370,16-08-2022,322,0.12
OD2703,C088,P2371,14-05-2021,422,0.12
OD2704,C089,P2372,03-06-2022,123,0.12
OD2705,C090,P2373,21-01-2023,324,0.12
OD2706,C091,P2374,03-04-2022,222,0.12
OD2707,C092,P2375,17-05-2022,342,0.12
OD2708,C093,P2376,22-01-2021,124,0.34
OD2709,C094,P2377,21-03-2023,324,0.34
OD2710,C095,P2378,25-01-2023,756,0.34
OD2711,C096,P2379,14-09-2022,326,0.34
OD2712,C097,P2380,21-01-2021,453,0.34
OD2713,C098,P2381,21-07-2022,326,0.34
OD2714,C099,P2382,24-02-2021,456,0.44
OD2715,C100,P2383,04-02-2021,456,0.44
OD2716,C001,P2384,20-11-2022,456,0.44
OD2717,C002,P2385,18-02-2023,456,0.44
OD2718,C003,P2386,23-06-2021,236,0.44
OD2719,C004,P2387,19-06-2022,996,0.1
OD2720,C005,P2388,02-12-2022,654,0.1
OD2721,C006,P2389,31-10-2022,456,0.1
OD2722,C007,P2390,05-04-2022,785,0.3
OD2723,C008,P2390,12-03-2023,365,0.3
OD2724,C009,P2390,16-01-2023,965,0.3
OD2725,C010,P2390,27-08-2021,444,0.25
OD2726,C011,P2390,22-10-2022,569,0.25
OD2727,C012,P2391,22-03-2022,475,0.3
OD2728,C013,P2392,25-06-2022,598,0.3
OD2729,C014,P2393,10-04-2022,536,0.3
OD2730,C015,P2394,19-03-2021,256,0.4
OD2731,C016,P2395,17-05-2022,456,0.4
OD2732,C017,P2396,22-04-2022,456,0.4
OD2733,C018,P2397,04-10-2022,745,0.4
OD2734,C019,P2398,26-01-2022,356,0.4
OD2735,C020,P2399,01-12-2021,1189,0.4
OD2736,C021,P2400,22-01-2021,426,0.45
OD2737,C022,P2401,28-06-2022,1126,0.45
OD2738,C023,P2402,13-02-2022,1145,0.45
OD2739,C024,P2403,07-06-2022,1235,0.47
OD2740,C025,P2404,13-03-2023,1564,0.47
OD2741,C026,P2405,28-01-2023,654,0.46
OD2742,C027,P2406,15-11-2022,854,0.46
OD2743,C028,P2407,03-08-2021,475,0.46
OD2744,C029,P2408,01-12-2021,349,0.3
OD2745,C030,P2409,26-06-2022,350,0.3
OD2746,C031,P2410,24-02-2021,351,0.3
OD2747,C032,P2411,21-08-2022,352,0.3
OD2748,C033,P2412,21-05-2021,353,0.3
OD2749,C034,P2413,24-07-2021,354,0.35
OD2750,C035,P2414,28-01-2022,355,0.35
OD2751,C036,P2415,25-11-2021,356,0.35
OD2752,C037,P2416,03-06-2022,999,0.35
OD2753,C038,P2417,22-11-2021,555,0.35
OD2754,C039,P2418,03-07-2021,555,0.35
OD2755,C040,P2419,05-09-2022,555,0.4
OD2756,C041,P2420,30-07-2021,555,0.4
OD2757,C042,P2421,31-12-2021,1025,0.15
OD2758,C043,P2422,17-01-2023,1025,0.15
OD2759,C044,P2423,02-02-2021,1025,0.15
OD2760,C045,P2424,10-08-2021,555,0.35
OD2761,C046,P2425,02-01-2023,599,0.35
OD2762,C047,P2426,22-07-2021,555,0.35
OD2763,C048,P2427,12-05-2022,555,0.35
OD2764,C049,P2428,11-09-2022,565,0.55
OD2765,C050,P2429,20-04-2022,555,0.55
OD2766,C051,P2430,26-01-2021,999,0.55
OD2767,C052,P2431,03-10-2022,999,0.55
OD2768,C053,P2432,19-09-2022,999,0.5
